,loss,cwe_loss,gob_loss,cwe_sparse_categorical_accuracy,gob_accuracy,val_loss,val_cwe_loss,val_gob_loss,val_cwe_sparse_categorical_accuracy,val_gob_accuracy
11,0.6862184405326843,0.1982722133398056,0.6862184405326843,1.0,0.5625872611999512,0.6862506866455078,0.20864421129226685,0.6862506866455078,1.0,0.5589977502822876
12,0.6862221360206604,0.21115973591804504,0.6862221360206604,1.0,0.5625872611999512,0.686230480670929,0.22416508197784424,0.686230480670929,1.0,0.5589977502822876
13,0.6861888766288757,0.22777333855628967,0.6861888766288757,1.0,0.5625872611999512,0.6862215399742126,0.2341870218515396,0.6862215399742126,1.0,0.5589977502822876
14,0.6861855983734131,0.24731510877609253,0.6861855983734131,1.0,0.5625872611999512,0.6861855387687683,0.2643659710884094,0.6861855387687683,1.0,0.5589977502822876
15,0.686170756816864,0.2604774534702301,0.686170756816864,1.0,0.5625872611999512,0.6861724257469177,0.27021998167037964,0.6861724257469177,1.0,0.5589977502822876
16,0.6861000061035156,0.2832563519477844,0.6861000061035156,1.0,0.5625872611999512,0.6861621141433716,0.29134422540664673,0.6861621141433716,1.0,0.5589977502822876
17,0.6860603094100952,0.2950402796268463,0.6860603094100952,1.0,0.5625872611999512,0.6861369013786316,0.30426105856895447,0.6861369013786316,1.0,0.5589977502822876
18,0.6860171556472778,0.3097158372402191,0.6860171556472778,1.0,0.5625872611999512,0.686093807220459,0.33270159363746643,0.686093807220459,1.0,0.5589977502822876
19,0.6860186457633972,0.3346020579338074,0.6860186457633972,1.0,0.5625872611999512,0.6860594749450684,0.34637925028800964,0.6860594749450684,1.0,0.5589977502822876
20,0.6859241724014282,0.3537924885749817,0.6859241724014282,1.0,0.5625872611999512,0.6860169172286987,0.35080504417419434,0.6860169172286987,1.0,0.5589977502822876
21,0.6858689785003662,0.37564417719841003,0.6858689785003662,0.999069333076477,0.5625872611999512,0.6859976053237915,0.3785119652748108,0.6859976053237915,1.0,0.5589977502822876
22,0.6858053803443909,0.3810349106788635,0.6858053803443909,0.990227997303009,0.5625872611999512,0.6859679818153381,0.39602914452552795,0.6859679818153381,0.9881548881530762,0.5589977502822876
23,0.685808002948761,0.3998516798019409,0.685808002948761,0.9885993599891663,0.5625872611999512,0.6859641671180725,0.409550279378891,0.6859641671180725,0.9881548881530762,0.5589977502822876
24,0.6856788992881775,0.41197046637535095,0.6856788992881775,0.9881340265274048,0.5625872611999512,0.6859564185142517,0.4189286530017853,0.6859564185142517,0.9881548881530762,0.5589977502822876
25,0.6856387257575989,0.42290470004081726,0.6856387257575989,0.9881340265274048,0.5625872611999512,0.6859614849090576,0.41787558794021606,0.6859614849090576,0.9881548881530762,0.5589977502822876
26,0.6856270432472229,0.42518487572669983,0.6856270432472229,0.9881340265274048,0.5625872611999512,0.6859564185142517,0.4226633310317993,0.6859564185142517,0.9881548881530762,0.5589977502822876
27,0.6855764985084534,0.4255952835083008,0.6855764985084534,0.9881340265274048,0.5625872611999512,0.6859502792358398,0.44965463876724243,0.6859502792358398,0.9881548881530762,0.5589977502822876
28,0.6855654716491699,0.4237389862537384,0.6855654716491699,0.9881340265274048,0.5625872611999512,0.6859492659568787,0.4305986762046814,0.6859492659568787,0.9881548881530762,0.5589977502822876
29,0.6855130195617676,0.4241639971733093,0.6855130195617676,0.9881340265274048,0.5625872611999512,0.6859434843063354,0.4162101745605469,0.6859434843063354,0.9881548881530762,0.5589977502822876
30,0.6855573654174805,0.44812899827957153,0.6855573654174805,0.9881340265274048,0.5625872611999512,0.6859365701675415,0.4510642886161804,0.6859365701675415,0.9881548881530762,0.5589977502822876
31,0.6855127215385437,0.4315464496612549,0.6855127215385437,0.9881340265274048,0.5625872611999512,0.6859397292137146,0.40403419733047485,0.6859397292137146,0.9881548881530762,0.5589977502822876
32,0.6854530572891235,0.43799248337745667,0.6854530572891235,0.9881340265274048,0.5625872611999512,0.6859338879585266,0.4583679735660553,0.6859338879585266,0.9881548881530762,0.5589977502822876
33,0.6854680776596069,0.4309656620025635,0.6854680776596069,0.9881340265274048,0.5625872611999512,0.6859367489814758,0.4296189248561859,0.6859367489814758,0.9881548881530762,0.5589977502822876
34,0.6854454278945923,0.4461733400821686,0.6854454278945923,0.9881340265274048,0.5625872611999512,0.685935914516449,0.43907248973846436,0.685935914516449,0.9881548881530762,0.5589977502822876
35,0.6854106783866882,0.43779459595680237,0.6854106783866882,0.9881340265274048,0.5625872611999512,0.6859385967254639,0.4310716390609741,0.6859385967254639,0.9881548881530762,0.5589977502822876
36,0.6854152083396912,0.44306430220603943,0.6854152083396912,0.9881340265274048,0.5625872611999512,0.6859342455863953,0.4387845993041992,0.6859342455863953,0.9881548881530762,0.5589977502822876
37,0.6854400634765625,0.4474180042743683,0.6854400634765625,0.9881340265274048,0.5625872611999512,0.6859350800514221,0.44240114092826843,0.6859350800514221,0.9881548881530762,0.5589977502822876
38,0.6854649186134338,0.45061230659484863,0.6854649186134338,0.9881340265274048,0.5625872611999512,0.6859336495399475,0.45244258642196655,0.6859336495399475,0.9881548881530762,0.5589977502822876
39,0.6854403614997864,0.4491196274757385,0.6854403614997864,0.9881340265274048,0.5625872611999512,0.6859362721443176,0.437588632106781,0.6859362721443176,0.9881548881530762,0.5589977502822876
40,0.6853452324867249,0.4520479738712311,0.6853452324867249,0.9881340265274048,0.5625872611999512,0.6859389543533325,0.44883736968040466,0.6859389543533325,0.9881548881530762,0.5589977502822876
41,0.6853665709495544,0.4470440745353699,0.6853665709495544,0.9881340265274048,0.5625872611999512,0.6859347820281982,0.4440542757511139,0.6859347820281982,0.9881548881530762,0.5589977502822876
42,0.6853348612785339,0.4544551968574524,0.6853348612785339,0.9881340265274048,0.5625872611999512,0.6859380602836609,0.4466683864593506,0.6859380602836609,0.9881548881530762,0.5589977502822876
43,0.6853991150856018,0.4549970328807831,0.6853991150856018,0.9881340265274048,0.5625872611999512,0.6859310269355774,0.4677201509475708,0.6859310269355774,0.9881548881530762,0.5589977502822876
44,0.6852881908416748,0.44727981090545654,0.6852881908416748,0.9888319969177246,0.5625872611999512,0.6859362721443176,0.44758492708206177,0.6859362721443176,0.9881548881530762,0.5589977502822876
