,loss,cwe_loss,gob_loss,cwe_SparseCategoricalAccuracy,gob_accuracy,gob_AUC,val_loss,val_cwe_loss,val_gob_loss,val_cwe_SparseCategoricalAccuracy,val_gob_accuracy,val_gob_AUC
3,1.731575723489066,1.5984628200531006,0.1331133395433426,0.5144919753074646,0.951807975769043,0.9886394143104553,1.1114283384146244,1.0750336647033691,0.03639475256204605,0.6519971489906311,0.9883999228477478,0.9992650747299194
4,1.6047338286924848,1.4897350072860718,0.1147824376821518,0.5391411185264587,0.959506094455719,0.9912445545196533,1.0182281602637033,0.9856591820716858,0.03256896883249283,0.67160964012146,0.9880411624908447,0.9994186162948608
5,1.5046027808533733,1.40060293674469,0.10382041335105896,0.5645375847816467,0.9637214541435242,0.9927869439125061,0.9917889717204165,0.958835244178772,0.03295374661684036,0.6884716749191284,0.9879215359687805,0.9993255734443665
6,1.4398834750854348,1.3436601161956787,0.09609662741422653,0.5789921879768372,0.9664568901062012,0.9935886263847351,0.8885625660077564,0.8624318838119507,0.026130840182304382,0.7172924876213074,0.9918679594993591,0.9994650483131409
7,1.3920778230276571,1.3014532327651978,0.0905972421169281,0.5916531085968018,0.9683851599693298,0.9941648244857788,0.8911391505490753,0.8670004606246948,0.02413863129913807,0.7141832113265991,0.9928246736526489,0.9995309710502625
8,1.3376647175444454,1.250644326210022,0.08700647950172424,0.6028192043304443,0.9694913029670715,0.9945820569992065,0.8481068362127526,0.8230489492416382,0.025057706981897354,0.7214781045913696,0.9916288256645203,0.999387264251709
9,1.2989311321782901,1.2129759788513184,0.08575719594955444,0.614986777305603,0.9700892567634583,0.9945593476295471,0.8750801005509342,0.8473454713821411,0.027734508737921715,0.7143027782440186,0.9909112453460693,0.9991779923439026
10,1.269754866919059,1.186176061630249,0.08360688388347626,0.6204128861427307,0.9708366394042969,0.9947164058685303,0.7696282028525099,0.7464940547943115,0.023133855313062668,0.7501794099807739,0.9913896322250366,0.9992942810058594
11,1.237382781374791,1.1608723402023315,0.07644335925579071,0.6299048066139221,0.9728097319602966,0.9956225752830505,0.7724398059154332,0.7497553825378418,0.022684045135974884,0.7402535080909729,0.9923463463783264,0.9992326498031616
12,1.2160212857954638,1.138043761253357,0.07788804918527603,0.6330438256263733,0.9726004600524902,0.9955320954322815,0.8234357362894438,0.8002561330795288,0.0231791939586401,0.7236307263374329,0.9916288256645203,0.9991419315338135
13,1.1915314875404015,1.116946816444397,0.07445723563432693,0.6412950754165649,0.973198413848877,0.995713472366333,0.7567874290348239,0.7347131967544556,0.022074222564697266,0.748863935470581,0.9933030605316162,0.9993277788162231
14,1.1782574318302028,1.1048780679702759,0.07329067587852478,0.6426404118537903,0.9737664461135864,0.9958621859550476,0.7435995962036271,0.7213109731674194,0.022288689389824867,0.7518536448478699,0.9928246736526489,0.9993711113929749
