,loss,cwe_loss,gob_loss,cwe_SparseCategoricalAccuracy,gob_accuracy,gob_AUC,val_loss,val_cwe_loss,val_gob_loss,val_cwe_SparseCategoricalAccuracy,val_gob_accuracy,val_gob_AUC
4,1.8266934793778327,1.592924952507019,0.23378115892410278,0.5571682453155518,0.8995949029922485,0.9666217565536499,1.8608163382213843,1.6135843992233276,0.24703894555568695,0.5559674501419067,0.9002630710601807,0.9663465619087219
5,1.659341314922051,1.454106330871582,0.20501609146595,0.5987383723258972,0.914408266544342,0.9742908477783203,1.709946192471327,1.5087740421295166,0.2008945643901825,0.5919636487960815,0.9142549633979797,0.9755473732948303
6,1.5165022169788667,1.339523196220398,0.17741020023822784,0.6314743161201477,0.9260228276252747,0.9806364178657532,1.653259895829258,1.4429835081100464,0.21013590693473816,0.607749342918396,0.9100693464279175,0.9745751023292542
7,1.4049153691981144,1.24391770362854,0.16082297265529633,0.6574238538742065,0.9342889785766602,0.9838904738426208,1.5403619139880491,1.3551071882247925,0.1851019412279129,0.6169576644897461,0.9220282435417175,0.9794298410415649
8,1.3128236216979097,1.165658950805664,0.1470901072025299,0.6761536002159119,0.9407464861869812,0.9864656329154968,1.4793228768355764,1.2963227033615112,0.1827210634946823,0.6421908736228943,0.9254962801933289,0.9802323579788208
9,1.2368698528588846,1.1015011072158813,0.13549663126468658,0.6968863606452942,0.9450963139533997,0.9884040951728821,1.4197406935594892,1.2472707033157349,0.17221365869045258,0.6649127006530762,0.9323128461837769,0.9827322363853455
10,1.1676868362257224,1.042489767074585,0.12502221763134003,0.7119239568710327,0.9486987590789795,0.9900650978088379,1.3885035352882544,1.2145062685012817,0.17413470149040222,0.6595312356948853,0.9341066479682922,0.9822192192077637
11,1.108712822210005,0.9937524199485779,0.11586754769086838,0.72410649061203,0.9531382918357849,0.9914138317108154,1.3760720137288427,1.2122719287872314,0.16379612684249878,0.6737622618675232,0.9354221224784851,0.9837698936462402
12,1.0630570548582523,0.9514446258544922,0.1114186942577362,0.7377688884735107,0.9550217390060425,0.9919719099998474,1.3461010628583698,1.1859463453292847,0.16002576053142548,0.6816551089286804,0.9384118914604187,0.9846798181533813
13,1.0088754322220956,0.9044638872146606,0.10456638783216476,0.7493983507156372,0.9570247530937195,0.9929541945457458,1.3071157890368637,1.1341711282730103,0.1732969582080841,0.6900262832641602,0.9397273659706116,0.9823567867279053
14,0.9722790285626641,0.8724741339683533,0.09966136515140533,0.7560202479362488,0.9594612717628479,0.9934989213943481,1.292549656555716,1.1249738931655884,0.16752007603645325,0.7025831341743469,0.9424778819084167,0.9829050302505493
15,0.939466111602875,0.8444499373435974,0.0965021625161171,0.7639576196670532,0.9611504077911377,0.9940227270126343,1.2694429235291864,1.1045774221420288,0.16474513709545135,0.7080841660499573,0.94187992811203,0.9840325117111206
16,0.9097470611802272,0.8165105581283569,0.09306611120700836,0.770160973072052,0.9616137742996216,0.9943150281906128,1.2294148111480243,1.0711719989776611,0.15873406827449799,0.7073666453361511,0.9470222592353821,0.9850595593452454
17,0.876437825017714,0.7869735360145569,0.0893639624118805,0.7776498794555664,0.9638858437538147,0.9946852326393127,1.2078286722726554,1.0478026866912842,0.16050109267234802,0.7099975943565369,0.9394881725311279,0.9844757914543152
18,0.8545949822705334,0.7680951356887817,0.0864517018198967,0.7811925411224365,0.9655600190162659,0.9949302673339844,1.1925213237437184,1.0258809328079224,0.16690456867218018,0.7181296348571777,0.9448696374893188,0.9840342998504639
19,0.8356249146252003,0.7512500286102295,0.08452995121479034,0.7858114242553711,0.9653806686401367,0.9951934218406677,1.2281703041718068,1.0546492338180542,0.17375217378139496,0.7266204357147217,0.9396077394485474,0.9831632375717163
20,0.8070747892677229,0.725685715675354,0.08128809928894043,0.7916261553764343,0.9663373231887817,0.995586633682251,1.2348336503711566,1.0670338869094849,0.16814465820789337,0.7164553999900818,0.9463047385215759,0.9835104942321777
21,0.8037479674399695,0.7234706282615662,0.08014269173145294,0.7952435612678528,0.9665316343307495,0.9956722259521484,1.2164669619510973,1.063090443611145,0.15372592210769653,0.7189667820930481,0.9467830657958984,0.9858003854751587
22,0.7804283585054308,0.7035420536994934,0.07674972712993622,0.7995485663414001,0.9680712819099426,0.9960529208183289,1.1879960641824467,1.0178951025009155,0.17020803689956665,0.7265008091926575,0.9463047385215759,0.9842918515205383
23,0.7724963322229048,0.6944407224655151,0.07795046269893646,0.801880419254303,0.9681011438369751,0.9957416653633118,1.2191561129754083,1.0585353374481201,0.1609777808189392,0.7125089764595032,0.9454675912857056,0.9846466779708862
24,0.7537774692820309,0.6809244751930237,0.07300062477588654,0.8054530024528503,0.9702237844467163,0.9962950944900513,1.2265603635277482,1.0630922317504883,0.16372552514076233,0.7214781045913696,0.9477397799491882,0.9841853976249695
25,0.7491508551409366,0.6750403046607971,0.07403780519962311,0.807246744632721,0.9688037037849426,0.9962594509124756,1.1916409694985948,1.027186393737793,0.16473066806793213,0.7315235733985901,0.9478593468666077,0.9850554466247559
26,0.7361213413756226,0.6625077724456787,0.07353468984365463,0.8115816116333008,0.9692521691322327,0.9963915348052979,1.2022247749548498,1.034563660621643,0.16785532236099243,0.7272183895111084,0.9495335817337036,0.9848647713661194
27,0.7234121865692392,0.6522050499916077,0.07108297944068909,0.8128372430801392,0.9704928398132324,0.9966601729393005,1.1943791544742488,1.0350433588027954,0.15943118929862976,0.7245874404907227,0.9496532082557678,0.9856626391410828
28,0.7166602792122465,0.6461894512176514,0.07066282629966736,0.8140630125999451,0.9707918167114258,0.9965811967849731,1.2026343220901443,1.037930965423584,0.1648571640253067,0.7251853346824646,0.9458263516426086,0.9843810796737671
29,0.7066087335388,0.6366227269172668,0.06985677778720856,0.8161855936050415,0.9702686071395874,0.9966872930526733,1.2155276112253088,1.040062427520752,0.175472229719162,0.7188471555709839,0.9467830657958984,0.9831164479255676
