,loss,cwe_loss,gob_loss,cwe_sparse_categorical_accuracy,gob_accuracy,gob_auc,val_loss,val_cwe_loss,val_gob_loss,val_cwe_sparse_categorical_accuracy,val_gob_accuracy,val_gob_auc
0,0.6984480619430542,0.7371066212654114,0.6984480619430542,0.4635672867298126,0.5500670671463013,0.5050420165061951,0.6886892318725586,0.797693133354187,0.6886892318725586,0.43828263878822327,0.5599284172058105,0.4815904200077057
1,0.688279926776886,0.8073654770851135,0.688279926776886,0.4412159025669098,0.5540903210639954,0.5007257461547852,0.6901508569717407,0.8121063113212585,0.6901508569717407,0.44007155299186707,0.5599284172058105,0.4902075231075287
2,0.6889604330062866,0.8137428760528564,0.6889604330062866,0.4425570070743561,0.5612427592277527,0.5068937540054321,0.6896454691886902,0.8155820369720459,0.6896454691886902,0.43828263878822327,0.5599284172058105,0.504915714263916
3,0.6891980171203613,0.8190132975578308,0.6891980171203613,0.4396513104438782,0.5581135153770447,0.49004125595092773,0.6891665458679199,0.8201292753219604,0.6891665458679199,0.43828263878822327,0.5599284172058105,0.4971168041229248
4,0.6904017925262451,0.8582512736320496,0.6904017925262451,0.44054538011550903,0.5578900575637817,0.4963052272796631,0.6895591020584106,0.8985981941223145,0.6895591020584106,0.43828263878822327,0.5599284172058105,0.49712979793548584
5,0.6899515986442566,0.8545276522636414,0.6899515986442566,0.44054538011550903,0.5592311024665833,0.49496397376060486,0.6880106329917908,0.7991064190864563,0.6880106329917908,0.43828263878822327,0.5599284172058105,0.49905192852020264
6,0.6888036131858826,0.8955114483833313,0.6888036131858826,0.44076889753341675,0.5549843311309814,0.4990282654762268,0.686375081539154,0.8741229176521301,0.686375081539154,0.43828263878822327,0.5599284172058105,0.4990389347076416
7,0.6895180344581604,0.8455768823623657,0.6895180344581604,0.44054538011550903,0.5601251721382141,0.4904431700706482,0.6864171624183655,0.8458471298217773,0.6864171624183655,0.43828263878822327,0.5599284172058105,0.5069352984428406
8,0.68925940990448,0.8422685861587524,0.68925940990448,0.44054538011550903,0.5567724704742432,0.49057382345199585,0.6890260577201843,0.8398956060409546,0.6890260577201843,0.43828263878822327,0.5599284172058105,0.4985973834991455
9,0.6889024972915649,0.8405506610870361,0.6889024972915649,0.44054538011550903,0.5592311024665833,0.4969828426837921,0.690554678440094,0.8402706980705261,0.690554678440094,0.43828263878822327,0.5599284172058105,0.5006948113441467
